subject_id,experiment_name,hotspot_idx,current_hotspot_idx,realization_id,sequence_idx,score_type,sequence_length,score
33764.44,RANDOM,412,9743,89250,0,geod_dist_to_target,5,25.90911245646998
33764.44,RANDOM,412,9743,89250,0,geod_dist_to_target,6,25.90911245646998
33764.44,RANDOM,412,3124,89250,0,geod_dist_to_target,7,7.415562531982652
33764.44,RANDOM,412,3560,89250,0,geod_dist_to_target,8,6.865577400808348
33764.44,RANDOM,412,6159,89250,0,geod_dist_to_target,9,0.2403591873568953
33764.44,RANDOM,412,2011,89250,0,geod_dist_to_target,10,1.0137827113885771
33764.44,RANDOM,412,2011,89250,0,geod_dist_to_target,11,1.0137827113885771
33764.44,RANDOM,412,6160,89250,0,geod_dist_to_target,12,0.5037172425378162
33764.44,RANDOM,412,6160,89250,0,geod_dist_to_target,13,0.5037172425378162
33764.44,RANDOM,412,5603,89250,0,geod_dist_to_target,14,0.5520376503836683
33764.44,RANDOM,412,5603,89250,0,geod_dist_to_target,15,0.5520376503836683
33764.44,RANDOM,412,5603,89250,0,geod_dist_to_target,16,0.5520376503836683
33764.44,RANDOM,412,412,89250,0,geod_dist_to_target,17,0.0
33764.44,RANDOM,412,412,89250,0,geod_dist_to_target,18,0.0
33764.44,RANDOM,412,412,89250,0,geod_dist_to_target,19,0.0
33764.44,RANDOM,412,1951,89250,0,geod_dist_to_target,20,0.2901684246817361
33764.44,RANDOM,412,1951,89250,0,geod_dist_to_target,22,0.2901684246817361
33764.44,RANDOM,412,412,89250,0,geod_dist_to_target,24,0.0
33764.44,RANDOM,412,412,89250,0,geod_dist_to_target,26,0.0
33764.44,RANDOM,412,6159,89250,0,geod_dist_to_target,28,0.2403591873568953
33764.44,RANDOM,412,412,89250,0,geod_dist_to_target,30,0.0
33764.44,RANDOM,412,412,89250,0,geod_dist_to_target,32,0.0
33764.44,RANDOM,412,412,89250,0,geod_dist_to_target,34,0.0
33764.44,RANDOM,412,412,89250,0,geod_dist_to_target,36,0.0
33764.44,RANDOM,412,412,89250,0,geod_dist_to_target,38,0.0
33764.44,RANDOM,412,412,89250,0,geod_dist_to_target,40,0.0
33764.44,RANDOM,412,412,89250,0,geod_dist_to_target,42,0.0
33764.44,RANDOM,412,412,89250,0,geod_dist_to_target,44,0.0
33764.44,RANDOM,412,412,89250,0,geod_dist_to_target,46,0.0
33764.44,RANDOM,412,412,89250,0,geod_dist_to_target,48,0.0
33764.44,RANDOM,412,412,89250,0,geod_dist_to_target,50,0.0
33764.44,RANDOM,412,412,89250,0,geod_dist_to_target,55,0.0
33764.44,RANDOM,412,412,89250,0,geod_dist_to_target,60,0.0
33764.44,RANDOM,412,412,89250,0,geod_dist_to_target,65,0.0
33764.44,RANDOM,412,412,89250,0,geod_dist_to_target,70,0.0
33764.44,RANDOM,412,412,89250,0,geod_dist_to_target,75,0.0
33764.44,RANDOM,412,412,89250,0,geod_dist_to_target,80,0.0
33764.44,RANDOM,412,412,89250,0,geod_dist_to_target,85,0.0
33764.44,RANDOM,412,412,89250,0,geod_dist_to_target,90,0.0
33764.44,RANDOM,412,412,89250,0,geod_dist_to_target,95,0.0
33764.44,RANDOM,412,412,89250,0,geod_dist_to_target,100,0.0
33764.44,RANDOM,412,3827,773956,0,geod_dist_to_target,5,24.509820034489323
33764.44,RANDOM,412,5723,773956,0,geod_dist_to_target,6,13.835320185602598
33764.44,RANDOM,412,2444,773956,0,geod_dist_to_target,7,16.85336692832931
33764.44,RANDOM,412,5784,773956,0,geod_dist_to_target,8,0.6092214683359353
33764.44,RANDOM,412,6161,773956,0,geod_dist_to_target,9,0.9313816571094801
33764.44,RANDOM,412,1951,773956,0,geod_dist_to_target,10,0.2901684246817361
33764.44,RANDOM,412,1951,773956,0,geod_dist_to_target,11,0.2901684246817361
33764.44,RANDOM,412,1951,773956,0,geod_dist_to_target,12,0.2901684246817361
33764.44,RANDOM,412,1951,773956,0,geod_dist_to_target,13,0.2901684246817361
33764.44,RANDOM,412,2563,773956,0,geod_dist_to_target,14,0.5873768680531021
33764.44,RANDOM,412,2563,773956,0,geod_dist_to_target,15,0.5873768680531021
33764.44,RANDOM,412,1951,773956,0,geod_dist_to_target,16,0.2901684246817361
33764.44,RANDOM,412,1951,773956,0,geod_dist_to_target,17,0.2901684246817361
33764.44,RANDOM,412,1951,773956,0,geod_dist_to_target,18,0.2901684246817361
33764.44,RANDOM,412,1447,773956,0,geod_dist_to_target,19,0.6324281012816914
33764.44,RANDOM,412,5884,773956,0,geod_dist_to_target,20,0.689277357296162
33764.44,RANDOM,412,1951,773956,0,geod_dist_to_target,22,0.2901684246817361
33764.44,RANDOM,412,1951,773956,0,geod_dist_to_target,24,0.2901684246817361
33764.44,RANDOM,412,1951,773956,0,geod_dist_to_target,26,0.2901684246817361
33764.44,RANDOM,412,1951,773956,0,geod_dist_to_target,28,0.2901684246817361
33764.44,RANDOM,412,1951,773956,0,geod_dist_to_target,30,0.2901684246817361
33764.44,RANDOM,412,1951,773956,0,geod_dist_to_target,32,0.2901684246817361
33764.44,RANDOM,412,1951,773956,0,geod_dist_to_target,34,0.2901684246817361
33764.44,RANDOM,412,1951,773956,0,geod_dist_to_target,36,0.2901684246817361
33764.44,RANDOM,412,1951,773956,0,geod_dist_to_target,38,0.2901684246817361
33764.44,RANDOM,412,1951,773956,0,geod_dist_to_target,40,0.2901684246817361
33764.44,RANDOM,412,1951,773956,0,geod_dist_to_target,42,0.2901684246817361
33764.44,RANDOM,412,1951,773956,0,geod_dist_to_target,44,0.2901684246817361
33764.44,RANDOM,412,1951,773956,0,geod_dist_to_target,46,0.2901684246817361
33764.44,RANDOM,412,1951,773956,0,geod_dist_to_target,48,0.2901684246817361
33764.44,RANDOM,412,1951,773956,0,geod_dist_to_target,50,0.2901684246817361
33764.44,RANDOM,412,1951,773956,0,geod_dist_to_target,55,0.2901684246817361
33764.44,RANDOM,412,1951,773956,0,geod_dist_to_target,60,0.2901684246817361
33764.44,RANDOM,412,412,773956,0,geod_dist_to_target,65,0.0
33764.44,RANDOM,412,412,773956,0,geod_dist_to_target,70,0.0
33764.44,RANDOM,412,412,773956,0,geod_dist_to_target,75,0.0
33764.44,RANDOM,412,412,773956,0,geod_dist_to_target,80,0.0
33764.44,RANDOM,412,412,773956,0,geod_dist_to_target,85,0.0
33764.44,RANDOM,412,412,773956,0,geod_dist_to_target,90,0.0
33764.44,RANDOM,412,412,773956,0,geod_dist_to_target,95,0.0
33764.44,RANDOM,412,412,773956,0,geod_dist_to_target,100,0.0
33764.44,RANDOM,412,11661,654571,0,geod_dist_to_target,5,27.04707974456871
33764.44,RANDOM,412,11982,654571,0,geod_dist_to_target,6,35.81637467907897
33764.44,RANDOM,412,1441,654571,0,geod_dist_to_target,7,9.317845002111158
33764.44,RANDOM,412,1441,654571,0,geod_dist_to_target,8,9.317845002111158
33764.44,RANDOM,412,5949,654571,0,geod_dist_to_target,9,0.6094584070920324
33764.44,RANDOM,412,5949,654571,0,geod_dist_to_target,10,0.6094584070920324
33764.44,RANDOM,412,5949,654571,0,geod_dist_to_target,11,0.6094584070920324
33764.44,RANDOM,412,5603,654571,0,geod_dist_to_target,12,0.5520376503836683
33764.44,RANDOM,412,5603,654571,0,geod_dist_to_target,13,0.5520376503836683
33764.44,RANDOM,412,5603,654571,0,geod_dist_to_target,14,0.5520376503836683
33764.44,RANDOM,412,5603,654571,0,geod_dist_to_target,15,0.5520376503836683
33764.44,RANDOM,412,5603,654571,0,geod_dist_to_target,16,0.5520376503836683
33764.44,RANDOM,412,5603,654571,0,geod_dist_to_target,17,0.5520376503836683
33764.44,RANDOM,412,5603,654571,0,geod_dist_to_target,18,0.5520376503836683
33764.44,RANDOM,412,1951,654571,0,geod_dist_to_target,19,0.2901684246817361
33764.44,RANDOM,412,412,654571,0,geod_dist_to_target,20,0.0
33764.44,RANDOM,412,412,654571,0,geod_dist_to_target,22,0.0
33764.44,RANDOM,412,412,654571,0,geod_dist_to_target,24,0.0
33764.44,RANDOM,412,412,654571,0,geod_dist_to_target,26,0.0
33764.44,RANDOM,412,412,654571,0,geod_dist_to_target,28,0.0
33764.44,RANDOM,412,412,654571,0,geod_dist_to_target,30,0.0
33764.44,RANDOM,412,412,654571,0,geod_dist_to_target,32,0.0
33764.44,RANDOM,412,412,654571,0,geod_dist_to_target,34,0.0
33764.44,RANDOM,412,412,654571,0,geod_dist_to_target,36,0.0
33764.44,RANDOM,412,412,654571,0,geod_dist_to_target,38,0.0
33764.44,RANDOM,412,412,654571,0,geod_dist_to_target,40,0.0
33764.44,RANDOM,412,412,654571,0,geod_dist_to_target,42,0.0
33764.44,RANDOM,412,412,654571,0,geod_dist_to_target,44,0.0
33764.44,RANDOM,412,412,654571,0,geod_dist_to_target,46,0.0
33764.44,RANDOM,412,412,654571,0,geod_dist_to_target,48,0.0
33764.44,RANDOM,412,412,654571,0,geod_dist_to_target,50,0.0
33764.44,RANDOM,412,412,654571,0,geod_dist_to_target,55,0.0
33764.44,RANDOM,412,5953,654571,0,geod_dist_to_target,60,0.27150774923821874
33764.44,RANDOM,412,412,654571,0,geod_dist_to_target,65,0.0
33764.44,RANDOM,412,412,654571,0,geod_dist_to_target,70,0.0
33764.44,RANDOM,412,412,654571,0,geod_dist_to_target,75,0.0
33764.44,RANDOM,412,412,654571,0,geod_dist_to_target,80,0.0
33764.44,RANDOM,412,412,654571,0,geod_dist_to_target,85,0.0
33764.44,RANDOM,412,412,654571,0,geod_dist_to_target,90,0.0
33764.44,RANDOM,412,412,654571,0,geod_dist_to_target,95,0.0
33764.44,RANDOM,412,412,654571,0,geod_dist_to_target,100,0.0
33764.44,RANDOM,412,12247,438878,0,geod_dist_to_target,5,32.77593102863628
33764.44,RANDOM,412,8494,438878,0,geod_dist_to_target,6,34.37099548592954
33764.44,RANDOM,412,3124,438878,0,geod_dist_to_target,7,7.415562531982652
33764.44,RANDOM,412,3124,438878,0,geod_dist_to_target,8,7.415562531982652
33764.44,RANDOM,412,3124,438878,0,geod_dist_to_target,9,7.415562531982652
33764.44,RANDOM,412,3124,438878,0,geod_dist_to_target,10,7.415562531982652
33764.44,RANDOM,412,3124,438878,0,geod_dist_to_target,11,7.415562531982652
33764.44,RANDOM,412,3124,438878,0,geod_dist_to_target,12,7.415562531982652
33764.44,RANDOM,412,3124,438878,0,geod_dist_to_target,13,7.415562531982652
33764.44,RANDOM,412,3124,438878,0,geod_dist_to_target,14,7.415562531982652
33764.44,RANDOM,412,5784,438878,0,geod_dist_to_target,15,0.6092214683359353
33764.44,RANDOM,412,5784,438878,0,geod_dist_to_target,16,0.6092214683359353
33764.44,RANDOM,412,5784,438878,0,geod_dist_to_target,17,0.6092214683359353
33764.44,RANDOM,412,5784,438878,0,geod_dist_to_target,18,0.6092214683359353
33764.44,RANDOM,412,5784,438878,0,geod_dist_to_target,19,0.6092214683359353
33764.44,RANDOM,412,5784,438878,0,geod_dist_to_target,20,0.6092214683359353
33764.44,RANDOM,412,5784,438878,0,geod_dist_to_target,22,0.6092214683359353
33764.44,RANDOM,412,5784,438878,0,geod_dist_to_target,24,0.6092214683359353
33764.44,RANDOM,412,5784,438878,0,geod_dist_to_target,26,0.6092214683359353
33764.44,RANDOM,412,5784,438878,0,geod_dist_to_target,28,0.6092214683359353
33764.44,RANDOM,412,5784,438878,0,geod_dist_to_target,30,0.6092214683359353
33764.44,RANDOM,412,412,438878,0,geod_dist_to_target,32,0.0
33764.44,RANDOM,412,412,438878,0,geod_dist_to_target,34,0.0
33764.44,RANDOM,412,412,438878,0,geod_dist_to_target,36,0.0
33764.44,RANDOM,412,412,438878,0,geod_dist_to_target,38,0.0
33764.44,RANDOM,412,412,438878,0,geod_dist_to_target,40,0.0
33764.44,RANDOM,412,412,438878,0,geod_dist_to_target,42,0.0
33764.44,RANDOM,412,5953,438878,0,geod_dist_to_target,44,0.27150774923821874
33764.44,RANDOM,412,5953,438878,0,geod_dist_to_target,46,0.27150774923821874
33764.44,RANDOM,412,5953,438878,0,geod_dist_to_target,48,0.27150774923821874
33764.44,RANDOM,412,5953,438878,0,geod_dist_to_target,50,0.27150774923821874
33764.44,RANDOM,412,412,438878,0,geod_dist_to_target,55,0.0
33764.44,RANDOM,412,412,438878,0,geod_dist_to_target,60,0.0
33764.44,RANDOM,412,5953,438878,0,geod_dist_to_target,65,0.27150774923821874
33764.44,RANDOM,412,412,438878,0,geod_dist_to_target,70,0.0
33764.44,RANDOM,412,412,438878,0,geod_dist_to_target,75,0.0
33764.44,RANDOM,412,412,438878,0,geod_dist_to_target,80,0.0
33764.44,RANDOM,412,412,438878,0,geod_dist_to_target,85,0.0
33764.44,RANDOM,412,412,438878,0,geod_dist_to_target,90,0.0
33764.44,RANDOM,412,412,438878,0,geod_dist_to_target,95,0.0
33764.44,RANDOM,412,412,438878,0,geod_dist_to_target,100,0.0
33764.44,RANDOM,412,6388,433015,0,geod_dist_to_target,5,1.9902165974611477
33764.44,RANDOM,412,5819,433015,0,geod_dist_to_target,6,19.857661451136874
33764.44,RANDOM,412,6389,433015,0,geod_dist_to_target,7,2.3435597772822105
